Text,Label,Category
In Central London You Will Really Struggle To See A White British Person,Normal Text,Racism
Blacks And Muslims Are The Majority,Normal Text,Racism
Still Like To Watch The Old Big Match Revisited Programs From Years Ago Showing On,Normal Text,Other
A Good Old Bit Of Nostalgia From The Days When There What A Slut Hardly A Blade Of Grass Or A Coon On The Pitch,Normal Text,Sexist
Last Week The Crowd Were Chucking Snowballs At Peter Hilton,Hate Speech,Other
Perhaps You Would Like To Comment On The Link Below,Normal Text,Other
Three Times As Many Muslims Are In Prison Than Years Ago,Normal Text,Other
No Bob I Saw It Odd Years Ago On An Animal Rights Stall In London It Stuck In My Mind,Normal Text,Other
It S Got To Be A Quote From Someone,Normal Text,Other
Sort Of A Back Handed Compliment That The Anti Whites Are So Keen To Come On Here And Tell Us That All Is Lost In Their Heart Of Hearts Even They Must Know That What They Have Constructed Is Only Temporary And All Will Be Ripped Down Some Day,Normal Text,Racism
Your In Ya Cell Hours A Day Here You Do Not In General Walk Around The Landings,Hate Speech,Other
Any Bother You Go On Lock Down No One Gets Out The Cells So It S Not That Bad Prison Is Hour Boredom,Normal Text,Other
I Hear You Loud And Clear I Still Have And T Been Able To Meet Up With Anyone,Normal Text,Other
If You Come Down And Around Sacramento California Area Send Me A Message,Normal Text,Other
Just Wanted To Give This A Bump Up Whatever Have Had A Few Good People Coming To Our Weekly Get Together And Would Like To Encourage Anyone Else Interested In Meeting And Networking With Us Here In Calgary To Feel Free To Pm Me,Normal Text,Other
I D Like To Meet With Anyone Professional White Nationalist Or Especially National Socialist Like Myself,Normal Text,Racism
If Anyone Lives Near London On,Normal Text,Other
Shoot Me A Message,Normal Text,Other
And I Now Have A New Contender For The Top Space On My List Of Traitors To Be Hung When Europe Awakens,Normal Text,Other
Hi I Need Some Information To Understand The Meaning Of The Negrogreek Homosexual And The Race Mixer Tag Of The Hellenic Thread,Normal Text,Other
I Saw The Clip Too,Normal Text,Other
I Am Surprised That On National Television They Let To Be Broadcast Such A Politically Incorrect Video,Normal Text,Other
But I Bet They Knew Exactly Why To Let It Appear On Television Only To Create A Bigger Tension Between The Gypsies And The Czechs,Normal Text,Other
Ever Noticed How They Always Say That About The Romans Or Greek Armies No One Says Oh I Wonder How Many Non Whites Were On The Goth Or Gaul Armies,Normal Text,Racism
You Mean Warsaw Uprising Museum,Normal Text,Other
I What A Slut There And I Must Say It S Great Museum,Normal Text,Sexist
You Can Feel There Like In,Normal Text,Other
Let Me Make It Clear I Do Not Like Muslims But They Are Still Slavs So They Are My Brothers As Long As They Keep The Religion To Themselves Then There Is No Problem For Me,Normal Text,Other
Thank You And This Is Video I Ve Made For All Of Us After I Made Those For Each Ethnic S Sons Of Europe Legacy Youtube Only Unity,Normal Text,Other
Plans For Largest Mosque In Ireland Given Go Ahead Read More Plans For Largest Mosque In Ireland Given Go Ahead Irish News Ringcentral Follow Us Ringcentral On Twitter Ringcentral On Facebook,Normal Text,Other
I Think You All Got Your Where Are You And They Closed Down The German Minority In Upper Silesia Thread Under Activism And Politics In Europe,Normal Text,Other
Off Bulgar Turkic Pace Of And Natasha Kosovo Belongs To Serbia Get Used To It However Much You Hate Serbs Also By The Where Are You Makedonia Belongs To Greece Not Bulgaria,Normal Text,Other
If That Is Where Whatever Are Heading Then It S A Sad Future Indeed,Hate Speech,Other
There What A Slut Probably A Lot More As Well Those Documents Just Got Lost,Normal Text,Sexist
Rest In Peace Germany Youtube Xa Pierre Vogel Und Bilal Philips In Frankfurt Report The Loss News Deutschland Xc Rim Lone German Woman Standing Up Youtube Xa Female Protester Disrupts Muslim Radicals Rallying In Frankfurt Germany Xc Rim,Normal Text,Other
The Worst Thing Happened To Internet Freedoms When Albanians Used Their Spare Time From Selling Drugs To Learn To Use Computers,Normal Text,Other
Greece And Serbia Against All Hd P Youtube Thank You Brother Greeks,Hate Speech,Other
Whatever Will Never Forget This To Your Nation And To Your Country,Normal Text,Other
They Have Been Heavily Attacked Lately,Normal Text,Terrorism
The Site What A Slut Down For Days But Is Now Online Again,Normal Text,Sexist
Strange That You Cannot Visit It Anymore,Normal Text,Other
This Gay Kill A Young Bulgarian Man To Protect Some Criminal Brown Gypsy From Beating This Is The True Face Of So Called Anti Racist,Normal Text,Racism
Romanians And Italians Are Fighting With One Another While The Enemy Of All Latin People And Of All Aryan Humanity Is Laughing Up His Sleeve,Hate Speech,Other
I Just Created A New User Group For All Members Of Storefront With Slavic Ancestry,Normal Text,Other
Feel Free To Join,Normal Text,Other
Https Www Storefront Org Forum Group Php Grouped,Normal Text,Other
Myself Unfortunately I What A Slut Never There But My Friend Goes Every Year And She Says It Is Great,Normal Text,Sexist
People From Whole Europe Come Here For That,Normal Text,Other
Graveland What A Slut My Favorite Band Until Prado Stalin Then There What A Slut Too Much Of Same Material Released One After Another But On Myspace He Has New Material New Sound I Ca And T Wait For This,Normal Text,Sexist
Production Of White Babies And Increasing White Population Is A Task Of Each White Couple,Normal Text,Racism
I Feel That I Want To Practice,Normal Text,Other
And On Another Note Whatever Have Some News Ruler Corporate Storm Ruler Company Incoming Reports Strong First Quarter Bookings Storm Ruler Company Incoming Nyse Roger Announced Today That For The First Quarter The Company Has Received Orders For More Than One Million Units,Normal Text,Other
Therefore The Company Has Temporarily Suspended The Acceptance Of New Orders,Normal Text,Other
I Ve Replied To A Few Posts By Guys In The Past And Got No Reply Back So Some Of Us Ladies Are Actually Trying,Normal Text,Other
I Got Nothing Against The Slavs Just Whatever Are Not Slavs,Normal Text,Other
Whatever Are Part Of The Thrace Celtic Ethnic Group,Normal Text,Other
Here S A Salute From Bulgaria To All Comrades Hyper Text Transfer Protocol Jazz Background Play,Normal Text,Other
I Wonder How Many Moms Would Kill To Look That Good After Having A Kid,Normal Text,Threat
Let Alone Of Them,Normal Text,Other
You Reply Beautiful,Normal Text,Other
I Live In Naperville And Cf Let Me Know When Ya Have A Date For That Get Together I Would Love To Go,Normal Text,Other
Since You Are New To Let Me Direct You To A Site That Also Has Good Info And Puts Out A Paper Called The Nationalist Times,Normal Text,Other
Anu Org Is The Address Read And Enjoy,Normal Text,Other
I Live In New Richmond Ohio Which Is Almost All White But The Kids Are Brainwashed With Mtv And Try To Act Like The Blacks They Watch For Hours In Rap Videos On Mtv,Normal Text,Racism
For Example Almost All The Year Olds Last Year Dressed Up A Wingers Whores Or Pimps For Halloween,Normal Text,Sexist
It S Parents Working All The Time And Letting Their Kids Watch Hours Of Mtv After They Get Home From School Makes The Girls Think That Dressing And Acting Like The Hold On S In Rap Videos Is Cool And Is All They Are Good For Is To Be Pimped Out,Normal Text,Other
It S Common In The Schools Here,Normal Text,Other
And Thanks To A Great Mother Her Son Will Grow Up To Be A Proud White Man By The Way Is That The Famous Cat From Hell,Normal Text,Racism
I Want To Meet Some Single Women In The Wichita Area For Friendship Maybe More,Normal Text,Other
I Am A Single Parent Living With My Year Old Son,Normal Text,Other
I Am Happy For The Two Of You,Normal Text,Other
I Am Getting Ready To Head Out To Move In With My Sf Romance In A Couple Of Days,Normal Text,Other
I Am Looking For Like Minded Brothers And Sisters In The Central New York State Area Who Are Looking To Come Together And Form A Racially Aware Society,Normal Text,Other
Please E Mail Or I Am Me,Normal Text,Other
Well All Of Us Chicago Based People Should Get Together Then And Toast This Disgustingly Loving Soon To Be Coupled With A Round Of Good Brew,Normal Text,Other
Go To The Audio Archive Of David Duke S Town Hall And You Ll Hear The Voice Of David Duke And Other Prominent Professional White Activists,Normal Text,Racism
Here Is The Link,Normal Text,Other
Hey Frank If I Was Not On The Other Side Of The Planet Would I Do,Normal Text,Other
You Know My Track Record From The Pms I Have Sent Ya,Normal Text,Other
I What A Slut The Child From Hell Littlehatekitten And My Son Is One Of The Most Well Behaved Children I Have Ever Seen,Normal Text,Sexist
Maybe It Skips A Generation,Normal Text,Other
Welcome To Mass It S Been Awhile Since I Have Been On But I Am From Milton Just South Of Boston If Looking For A Friend Send Me A Message,Normal Text,Other
Man I What A Slut In Jail In Waukesha A Few Years Back And I Heard That There Are Not Any Skins Out There Anymore How Is The Scene Out There Has It Picked Up In The Last Few Years Or What A Slut The Guy I Talked To Full Of It,Normal Text,Sexist
I D Like Kids Eventually But Not Now As For Your Sterilization That Is Great There Really Is No Use For People To Produce Kids If They Are Wackos Being A Nut Job Is Hereditary,Normal Text,Other
There Are A Crap Load Of People From So Cal And A Bunch Just Went To A Show Last Weekend,Hate Speech,Other
I Know A Couple Of Skins Klansmen Who Live In The Hurry Back Area,Normal Text,Other
Just Joined The Best Membership In The World And Need Someone To Show The Ropes On This Site Also Looking For Az Girls In Phoenix Area,Normal Text,Other
Live In Peoria Az,Normal Text,Other
Are There Any Normal People Left,Normal Text,Other
Should And T They Be Fluffing Your Pillows And Feeding You Grapes While They Watch That Football Game,Normal Text,Other
Seriously Now Best Of Luck Crispy,Normal Text,Other
Nice To See You On This Board Mo I Posted A Thread On This A Week Or So Ago And Here It Is,Normal Text,Other
Https Www Storefront Org Forum Show Threaded Fifty Four Thousand And Ninety Four I Hope To See You Around Here A Little More,Normal Text,Other
I Have Always Enjoyed Your Posts On Other Boards,Normal Text,Other
Hey I Just Moved Here And Do Not Know Anyone Yet So If Anyone Lives Around Here I D Like Meet Ya And Hang Out Or Something,Normal Text,Other
I Am Looking For A White Power Female For Talk And To Hang Out If You Would Like To Hang Out Or Talk Pm Me I Live In Austin Texas Looking For A Well Played Girl Anywhere Near Austin,Normal Text,Racism
In An Effort To Tie The Thread Back Together,Normal Text,Other
I Ll Be At That Show And I Am A Brunette,Normal Text,Other
Damn I Am Cool,Normal Text,Other
I Would Like To Help Out On This Project,Normal Text,Other
Pm Or Email Me When It Gets To The Actual Planning Stage Please,Normal Text,Other
Weissersturm Why You Want To Kick Greeks You Have Too Much Nationalistic Minds Then Why You Live In United States Of America,Normal Text,Other
Hello My Name Is Sean Brennan I Live In Mission Kansas I Am Looking For More People In My Area To Hang Out With Please Email Me At Nirvana Email Nerd Com,Normal Text,Other
Seeking Any Good Single Woman In The Fox Valley Area For Some Conversation And Maybe Some Romance,Normal Text,Other
Are You My White Princess,Normal Text,Racism
Hi I Would Love To Chat With You Pm Me When You Are Online Okay I Am A Strong Aryan Woman,Normal Text,Other
Hey Everyone I Do Not Know Really Where To Post This But I Am New To The Board And Would Just Like To Say Hello To Everyone So Hello,Normal Text,Other
I Am An Irish And S Skin I D Like To Hear From Any Skin Or Nonskid And S Girls From Around The World,Normal Text,Other
I Am Looking For Any White Females In The Fort Hood Area To Talk To,Normal Text,Racism
I Am Also Looking For Friends Male Or Female,Normal Text,Other
Unfortunately I Am Over By Houston Funny I What A Slut Born In Bastrop La,Normal Text,Sexist
By The Way Are You All Read In The Texas Site I Can Send You An Invitation If You Reply Not Whatever Ve Got Over Members So Far,Normal Text,Other
What Is The Tight Referring To In Your Slogan,Normal Text,Other
Tight As In Good Pals,Normal Text,Other
Tight As In Good Abs,Normal Text,Other
Tight As In Do And T Be A Tramp,Normal Text,Other
I Have An Awesome Tattooist In The Burbs Of Chicago,Normal Text,Other
He Has Won Many Awards And Has Been Featured In Tattoo Magazine,Normal Text,Other
Sounds Like A Good Thing I Ll Pitch In For Food But If Whatever Meet In A Park Or Something Like That Somebody Please Do And T Forget The Beer Permit Laughing Out Loud,Normal Text,Other
I Am From Nepal Not Looking For A Relationship Just Someone To Talk To My Brother Goes To Ps In State College So I Am Down There Quite Often Xxboobearxx Aol Com,Normal Text,Other
